latitude,longitude,elevation,drainage_density,storm_drain_distance,rainfall_intensity,return_period,city_name,admin_ward,dem_source,land_use,soil_group,storm_drain_type,rainfall_source,flood_risk_level
10.805255,106.532446,49.8,8.46,142.0,113.9,25,"Ho Chi Minh City, Vietnam",District 18,SRTM_1arc,Industrial,B,OpenChannel,LocalGauge,Moderate
37.600999,127.048486,39.4,11.99,280.1,59.5,25,"Seoul, South Korea",Ward D,SRTM_3arc,Industrial,A,,,Low
29.761917,-95.223688,42.16,4.86,80.2,29.4,2,"Houston, USA",Ward K,Copernicus_GLO-30_v2023,Residential,C,Manhole,LocalGauge,Low
40.925616,29.038261,58.26,7.06,22.1,38.2,5,"Istanbul, Türkiye",Ward K,SRTM_3arc,Commercial,B,Manhole,IMD,Low
23.110999,113.292868,,6.99,64.9,59.8,10,"Guangzhou, China",Sector 2,Copernicus_GLO-90_v2022,Roads,A,CurbInlet,ERA5,Low
41.998871,12.358626,86.37,8.06,31.8,23.3,5,"Rome, Italy",Ward E,Copernicus_GLO-30_v2023,Roads,B,OpenChannel,IMD,Low
37.715654,126.944669,50.97,7.04,36.0,39.5,5,"Seoul, South Korea",Borough Old Town,Copernicus_EEA-10_v5,Industrial,A,Manhole,IMD,Low
13.010744,80.375494,23.52,5.44,96.4,67.6,2,"Chennai, India",Borough Riverside,SRTM_1arc,Water,D,CurbInlet,LocalGauge,Low
1.32802,103.840906,4.62,9.37,122.8,62.3,2,"Singapore, Singapore",Ward G,SRTM_1arc,Roads,D,,Blended,High
14.640602,120.94778,9.13,11.04,94.6,83.2,25,"Manila, Philippines",Ward E,Copernicus_GLO-30_v2023,Roads,C,Manhole,,Moderate
-34.022991,18.382392,172.86,9.07,25.4,15.1,2,"Cape Town, South Africa",Sector 22,Copernicus_GLO-90_v2022,Commercial,C,Manhole,ERA5,Low
35.661801,51.419294,77.72,6.49,37.1,41.4,2,"Tehran, Iran",Ward F,Copernicus_GLO-30_v2023,Roads,B,GratedInlet,,Low
20.932164,105.834002,1.24,4.3,356.0,48.8,25,"Hanoi, Vietnam",Borough East,SRTM_1arc,Residential,B,OpenChannel,ERA5,High
38.853632,-77.017289,32.67,7.87,140.0,19.9,10,"Washington DC, USA",Borough Central,SRTM_3arc,Residential,A,CurbInlet,LocalGauge,Low
41.865368,12.463617,55.57,,309.5,25.8,50,"Rome, Italy",Zone IX,SRTM_3arc,Green,D,CurbInlet,ERA5,Low
41.247366,2.282893,29.99,5.83,363.0,21.7,5,"Barcelona, Spain",District 13,SRTM_3arc,Residential,B,,Blended,Low
40.737487,-73.995302,1.89,5.69,58.0,30.1,2,"New York, USA",Borough Harbor,Copernicus_GLO-30_v2023,Roads,B,,LocalGauge,High
13.639605,100.447973,18.27,3.71,235.0,52.3,5,"Bangkok, Thailand",Borough South,SRTM_1arc,Green,B,CurbInlet,IMD,Low
37.690761,-122.447183,117.43,6.43,184.7,48.2,50,"San Francisco, USA",District 8,SRTM_3arc,Water,,GratedInlet,ERA5,Low
49.398319,-123.051989,10.81,5.43,139.0,26.5,10,"Vancouver, Canada",Ward H,SRTM_3arc,Roads,B,CurbInlet,ERA5,Low
6.453225,3.444304,15.6,7.83,261.1,68.0,10,"Lagos, Nigeria",Sector 18,SRTM_1arc,Residential,C,OpenChannel,LocalGauge,Low
24.898686,66.891892,85.67,5.14,67.8,25.1,5,"Karachi, Pakistan",Zone III,Copernicus_GLO-30_v2023,Residential,D,CurbInlet,LocalGauge,Low
-1.274471,36.915126,43.51,5.51,39.1,27.6,2,"Nairobi, Kenya",Sector 24,SRTM_1arc,Residential,C,CurbInlet,Blended,Low
-22.913215,-43.076669,,5.85,51.2,56.8,25,"Rio de Janeiro, Brazil",Sector 8,Copernicus_EEA-10_v5,Commercial,A,GratedInlet,IMD,Low
13.765259,100.498268,-3.0,2.72,245.7,123.9,100,"Bangkok, Thailand",Sector 7,SRTM_3arc,Institutional,,CurbInlet,ERA5,High
23.126431,113.213918,19.53,3.74,185.6,45.3,25,"Guangzhou, China",Ward E,SRTM_3arc,Green,,GratedInlet,ERA5,Low
49.246365,-123.271269,0.42,6.07,100.7,16.3,5,"Vancouver, Canada",District 14,Copernicus_GLO-90_v2022,Residential,B,Manhole,,High
22.547799,88.380892,78.3,6.01,54.3,14.3,5,"Kolkata, India",Sector 27,SRTM_1arc,Roads,B,Manhole,ERA5,Low
22.893699,72.622101,15.29,,211.6,34.3,100,"Ahmedabad, India",Borough North,SRTM_1arc,Roads,D,OpenChannel,IMD,Low
24.807795,66.99834,105.56,8.42,178.4,22.0,5,"Karachi, Pakistan",Borough East,Copernicus_GLO-90_v2022,Institutional,,Manhole,ERA5,Low
25.214714,51.630436,,5.65,174.8,12.0,2,"Doha, Qatar",Zone V,SRTM_1arc,Institutional,,Manhole,ERA5,Low
34.726999,135.536731,61.87,,348.8,49.4,10,"Osaka, Japan",District 8,Copernicus_GLO-30_v2023,Roads,C,OpenChannel,IMD,Low
40.803047,-74.025288,,,181.8,27.1,5,"New York, USA",District 30,Copernicus_GLO-30_v2023,Green,A,GratedInlet,LocalGauge,Low
5.651272,-0.128163,18.23,10.4,57.3,63.5,50,"Accra, Ghana",Borough Old Town,Copernicus_GLO-90_v2022,Industrial,B,GratedInlet,,Low
35.762058,139.839086,,4.32,71.0,26.3,5,"Tokyo, Japan",Sector 10,Copernicus_GLO-30_v2023,Commercial,C,GratedInlet,ERA5,Low
39.983999,-75.132577,,3.39,,53.9,2,"Philadelphia, USA",Borough South,Copernicus_GLO-30_v2023,Residential,C,GratedInlet,Blended,Low
25.068373,55.285384,63.85,4.27,135.3,18.3,10,"Dubai, UAE",Borough Delta,SRTM_1arc,Residential,D,OpenChannel,ERA5,Low
35.651205,139.68554,31.76,2.31,,52.8,5,"Tokyo, Japan",Borough North,Copernicus_EEA-10_v5,Institutional,,OpenChannel,,Moderate
12.922471,77.554136,-3.0,4.89,114.9,30.7,2,"Bengaluru, India",Sector 9,SRTM_1arc,Residential,D,CurbInlet,ERA5,High
40.123272,-75.191678,6.36,7.09,75.6,21.6,2,"Philadelphia, USA",Borough East,SRTM_1arc,Industrial,C,Manhole,Blended,High
45.416428,-73.621757,67.5,10.53,274.8,24.4,50,"Montreal, Canada",Ward K,Copernicus_GLO-90_v2022,Industrial,A,OpenChannel,ERA5,Low
19.381123,-99.212596,75.33,6.1,15.8,22.5,25,"Mexico City, Mexico",Zone V,Copernicus_EEA-10_v5,Commercial,D,CurbInlet,ERA5,Low
55.63322,12.561643,63.36,8.64,181.4,43.9,25,"Copenhagen, Denmark",Ward I,Copernicus_EEA-10_v5,Roads,A,Manhole,ERA5,Low
22.174391,114.143083,,4.57,86.8,67.8,5,"Hong Kong, China",Ward K,Copernicus_GLO-30_v2023,Green,A,GratedInlet,ERA5,Low
-33.801126,151.266614,28.7,5.06,137.4,18.1,5,"Sydney, Australia",Borough Harbor,SRTM_3arc,Green,B,GratedInlet,ERA5,Low
-33.763008,151.145601,24.72,7.05,87.0,56.2,5,"Sydney, Australia",District 17,Copernicus_GLO-30_v2023,Commercial,A,OpenChannel,LocalGauge,Low
40.857703,28.977783,80.15,6.43,101.2,65.6,5,"Istanbul, Türkiye",Sector 19,SRTM_1arc,Commercial,B,Manhole,ERA5,Low
35.831363,51.361433,221.6,2.39,33.3,28.0,2,"Tehran, Iran",Ward A,Copernicus_EEA-10_v5,Residential,B,CurbInlet,LocalGauge,Moderate
10.955132,106.585713,-3.0,4.35,149.8,98.8,25,"Ho Chi Minh City, Vietnam",Sector 23,SRTM_3arc,Green,B,Manhole,LocalGauge,Very High
-1.377434,36.843458,64.11,9.62,195.6,28.8,25,"Nairobi, Kenya",Zone VII,Copernicus_EEA-10_v5,Commercial,D,OpenChannel,ERA5,Low
24.787714,67.019748,135.42,4.54,222.7,28.7,5,"Karachi, Pakistan",Sector 25,Copernicus_GLO-30_v2023,Mixed,,OpenChannel,IMD,Low
-33.923586,18.438608,229.62,4.26,79.5,26.6,5,"Cape Town, South Africa",Borough Harbor,Copernicus_EEA-10_v5,Industrial,C,CurbInlet,ERA5,Low
38.01255,23.536377,52.17,8.01,149.5,51.4,5,"Athens, Greece",Zone I,Copernicus_GLO-90_v2022,Roads,B,Manhole,ERA5,Low
29.909035,-90.095794,15.98,9.93,83.9,53.4,25,"New Orleans, USA",Borough Central,SRTM_3arc,Roads,A,GratedInlet,ERA5,Low
48.883937,2.383855,97.75,4.63,203.0,33.7,10,"Paris, France",Sector 18,Copernicus_GLO-30_v2023,Roads,C,,ERA5,Low
28.559749,77.126573,61.78,6.08,44.1,26.6,25,"Delhi, India",District 17,SRTM_3arc,Roads,A,GratedInlet,LocalGauge,Low
-34.56333,-58.394846,50.97,8.59,100.8,36.4,10,"Buenos Aires, Argentina",District 30,Copernicus_EEA-10_v5,Residential,,Manhole,ERA5,Low
23.064156,113.259637,1.27,5.58,146.7,66.1,2,"Guangzhou, China",Ward D,Copernicus_EEA-10_v5,Roads,C,OpenChannel,Blended,Very High
41.313,2.150599,1.13,10.03,161.0,23.2,5,"Barcelona, Spain",Zone III,SRTM_3arc,Industrial,B,OpenChannel,ERA5,High
28.655384,77.207959,36.68,2.4,33.6,61.6,2,"Delhi, India",Sector 1,Copernicus_GLO-30_v2023,Residential,B,,ERA5,Moderate
18.441407,73.916035,32.25,7.28,391.1,21.8,10,"Pune, India",Zone IV,Copernicus_EEA-10_v5,Residential,C,OpenChannel,ERA5,Low
35.714427,51.340693,-3.0,6.41,109.9,48.7,2,"Tehran, Iran",Ward A,SRTM_1arc,Mixed,A,GratedInlet,LocalGauge,High
5.598972,-0.173373,16.28,4.57,64.5,121.6,50,"Accra, Ghana",Zone II,Copernicus_EEA-10_v5,Residential,B,Manhole,,Moderate
55.821219,12.667444,34.01,8.16,67.1,36.3,25,"Copenhagen, Denmark",Zone IX,SRTM_3arc,Residential,B,GratedInlet,Blended,Low
22.427389,114.1101,18.97,7.09,121.4,26.5,2,"Shenzhen, China",Sector 23,SRTM_3arc,Commercial,C,GratedInlet,ERA5,Low
1.357708,103.936421,-3.0,4.42,24.4,93.9,5,"Singapore, Singapore",Zone II,Copernicus_GLO-30_v2023,Residential,B,CurbInlet,ERA5,High
6.530892,3.344391,7.97,5.14,235.2,48.2,5,"Lagos, Nigeria",Borough North,Copernicus_GLO-30_v2023,Residential,,OpenChannel,Blended,High
22.997733,72.543062,-3.0,6.71,102.9,24.8,5,"Ahmedabad, India",Ward I,Copernicus_GLO-30_v2023,Green,D,GratedInlet,ERA5,High
-12.185943,-77.113097,-3.0,7.36,210.2,29.9,5,"Lima, Peru",Ward C,SRTM_1arc,Institutional,A,Manhole,Blended,High
51.965733,4.51216,24.57,4.43,396.1,32.3,5,"Rotterdam, Netherlands",Sector 29,SRTM_1arc,Water,,Manhole,ERA5,Low
-22.839366,-43.159471,0.09,8.42,82.0,30.4,5,"Rio de Janeiro, Brazil",Zone VI,Copernicus_GLO-30_v2023,Roads,,OpenChannel,ERA5,High
41.021233,28.955362,33.55,4.05,547.3,14.1,2,"Istanbul, Türkiye",Ward H,SRTM_3arc,Green,A,,ERA5,Low
29.704903,-95.424514,38.72,6.8,183.2,47.5,10,"Houston, USA",District 8,Copernicus_EEA-10_v5,Green,,OpenChannel,LocalGauge,Low
37.538009,126.958233,65.0,5.68,4.2,19.6,25,"Seoul, South Korea",Zone VIII,Copernicus_GLO-30_v2023,Industrial,D,GratedInlet,ERA5,Low
12.962468,80.220942,6.55,11.67,39.8,72.9,50,"Chennai, India",Borough South,Copernicus_GLO-30_v2023,Mixed,,Manhole,ERA5,High
31.211958,121.480151,5.04,7.32,75.5,15.8,25,"Shanghai, China",Zone VIII,Copernicus_GLO-30_v2023,Residential,D,Manhole,ERA5,High
21.065491,105.869351,72.89,4.05,413.6,91.8,50,"Hanoi, Vietnam",Ward A,SRTM_3arc,Commercial,C,,ERA5,Moderate
22.636815,88.480345,23.44,5.62,190.9,19.0,5,"Kolkata, India",District 24,Copernicus_GLO-30_v2023,Institutional,C,CurbInlet,ERA5,Low
23.152251,72.620499,76.04,8.45,158.7,16.3,2,"Ahmedabad, India",Sector 28,SRTM_3arc,Industrial,B,OpenChannel,ERA5,Low
24.988898,121.456815,-3.0,3.9,,26.4,5,"Taipei, Taiwan",Borough Old Town,SRTM_3arc,Institutional,B,Manhole,LocalGauge,High
41.910042,12.453541,68.92,8.17,85.4,48.9,2,"Rome, Italy",Zone X,Copernicus_GLO-30_v2023,Commercial,B,GratedInlet,,Low
37.864756,-122.406965,197.0,6.94,76.5,49.6,50,"San Francisco, USA",Borough Riverside,SRTM_1arc,Roads,C,Manhole,IMD,Low
25.612902,-80.189683,-3.0,6.98,78.3,107.7,50,"Miami, USA",Zone II,Copernicus_GLO-30_v2023,Industrial,B,CurbInlet,ERA5,High
22.494308,114.020974,15.57,,,45.8,50,"Shenzhen, China",Ward K,SRTM_3arc,Commercial,D,Manhole,ERA5,Low
49.258451,-123.17403,22.46,7.49,2.2,23.4,10,"Vancouver, Canada",Borough Old Town,Copernicus_GLO-90_v2022,Roads,B,Manhole,,Low
5.414722,-0.088166,23.66,8.26,515.6,142.1,25,"Accra, Ghana",Sector 21,SRTM_1arc,Industrial,D,,LocalGauge,Moderate
19.075088,72.852303,11.11,3.97,521.2,49.8,10,"Mumbai, India",Ward J,Copernicus_GLO-30_v2023,Residential,C,OpenChannel,ERA5,Low
-33.757865,151.279085,18.59,8.26,112.1,46.9,10,"Sydney, Australia",District 13,Copernicus_GLO-30_v2023,Roads,A,CurbInlet,ERA5,Low
24.856188,66.998696,37.38,7.55,52.6,18.7,10,"Karachi, Pakistan",District 22,Copernicus_GLO-30_v2023,Roads,C,GratedInlet,LocalGauge,Low
22.506467,114.016399,22.18,,225.7,70.0,10,"Shenzhen, China",Zone X,Copernicus_GLO-90_v2022,Residential,D,OpenChannel,,Low
38.886564,-77.23782,58.04,,359.6,24.1,5,"Washington DC, USA",Zone VII,Copernicus_EEA-10_v5,Industrial,A,,ERA5,Low
28.621814,77.108786,25.11,7.05,34.8,20.4,5,"Delhi, India",Borough North,SRTM_1arc,Industrial,B,CurbInlet,LocalGauge,Low
23.842502,90.293506,,,75.0,46.1,5,"Dhaka, Bangladesh",Borough South,SRTM_1arc,Residential,C,GratedInlet,IMD,Low
37.769701,-122.51693,129.68,9.69,27.6,13.9,2,"San Francisco, USA",Zone VI,SRTM_1arc,Industrial,A,GratedInlet,ERA5,Low
10.850292,106.583407,67.51,4.71,,88.2,50,"Ho Chi Minh City, Vietnam",Zone IV,Copernicus_EEA-10_v5,Residential,D,,ERA5,Moderate
19.019091,72.878652,9.0,5.17,89.4,77.1,50,"Mumbai, India",Zone VI,Copernicus_GLO-30_v2023,Industrial,B,GratedInlet,LocalGauge,Low
45.449574,-73.639542,-3.0,6.57,35.7,60.4,2,"Montreal, Canada",Zone II,SRTM_1arc,Residential,,Manhole,ERA5,Very High
37.925131,-122.35205,116.05,4.54,,17.8,2,"San Francisco, USA",Ward K,Copernicus_GLO-90_v2022,Residential,D,,IMD,Low
45.578477,-73.490355,90.4,7.39,86.1,56.3,25,"Montreal, Canada",Ward C,Copernicus_GLO-90_v2022,Roads,D,Manhole,ERA5,Low
48.940415,2.417538,47.56,7.32,56.8,20.2,10,"Paris, France",Sector 21,SRTM_3arc,Commercial,D,GratedInlet,ERA5,Low
20.966861,105.805459,47.09,3.8,91.0,32.0,2,"Hanoi, Vietnam",District 30,SRTM_1arc,Residential,C,GratedInlet,ERA5,Low
45.520842,-73.556784,55.52,5.26,1.8,35.0,5,"Montreal, Canada",Ward K,SRTM_1arc,Roads,B,Manhole,IMD,Low
13.043488,80.312848,,4.44,477.6,92.5,100,"Chennai, India",Zone VI,Copernicus_EEA-10_v5,Green,B,,ERA5,Moderate
38.0412,23.787572,58.08,6.69,,29.6,2,"Athens, Greece",Ward C,Copernicus_GLO-30_v2023,Commercial,B,CurbInlet,LocalGauge,Low
6.844215,79.966316,13.78,8.86,30.2,48.6,50,"Colombo, Sri Lanka",Borough East,Copernicus_GLO-30_v2023,Roads,B,GratedInlet,IMD,Low
22.427106,113.984216,18.84,10.62,103.5,150.0,10,"Shenzhen, China",Ward G,Copernicus_GLO-30_v2023,Roads,B,GratedInlet,Blended,Moderate
42.016936,12.43799,38.14,5.06,126.2,61.2,5,"Rome, Italy",Zone V,SRTM_1arc,Industrial,C,CurbInlet,Blended,Low
17.33485,78.475457,56.76,3.68,61.7,42.4,25,"Hyderabad, India",Ward I,SRTM_1arc,Roads,C,OpenChannel,LocalGauge,Low
-27.421422,153.010535,4.27,6.61,97.3,32.6,5,"Brisbane, Australia",Sector 24,SRTM_3arc,Residential,C,,LocalGauge,High
35.588926,51.446636,14.9,,74.4,19.5,25,"Tehran, Iran",Borough North,Copernicus_GLO-30_v2023,Residential,C,CurbInlet,ERA5,Low
17.298054,78.47148,66.0,4.4,414.1,29.5,10,"Hyderabad, India",Sector 23,Copernicus_GLO-30_v2023,Roads,C,,ERA5,Low
25.262982,55.200676,-3.0,10.06,5.9,28.3,50,"Dubai, UAE",Ward E,SRTM_3arc,Commercial,D,CurbInlet,LocalGauge,High
37.770827,-122.510646,25.82,7.24,18.3,41.2,5,"San Francisco, USA",Zone IX,SRTM_1arc,Residential,,Manhole,ERA5,Low
-34.649843,-58.43978,81.45,4.08,49.3,24.9,5,"Buenos Aires, Argentina",Ward A,SRTM_1arc,Roads,B,OpenChannel,LocalGauge,Low
18.524937,73.814449,25.95,5.96,72.7,41.2,25,"Pune, India",Ward K,Copernicus_GLO-90_v2022,Roads,,CurbInlet,IMD,Low
25.690416,-80.186522,18.66,2.48,240.7,51.2,25,"Miami, USA",Zone VIII,SRTM_3arc,Residential,A,OpenChannel,ERA5,Very High
34.717852,135.538486,-0.72,7.66,51.1,33.7,2,"Osaka, Japan",Borough Harbor,SRTM_3arc,Green,C,CurbInlet,ERA5,High
38.033513,23.826746,54.78,6.96,367.7,28.4,5,"Athens, Greece",Sector 19,SRTM_3arc,Residential,D,,,Low
53.4559,9.780049,13.73,5.17,88.8,23.8,5,"Hamburg, Germany",District 14,Copernicus_GLO-30_v2023,Mixed,D,CurbInlet,LocalGauge,Low
-11.928835,-77.041465,18.21,,183.8,56.1,25,"Lima, Peru",District 4,SRTM_3arc,Green,D,CurbInlet,LocalGauge,Low
52.393364,4.860393,17.3,5.04,43.6,22.7,5,"Amsterdam, Netherlands",Borough Old Town,SRTM_3arc,Residential,,GratedInlet,ERA5,Low
39.892493,-75.336858,-3.0,6.91,77.3,26.9,25,"Philadelphia, USA",Borough Harbor,Copernicus_GLO-30_v2023,Residential,A,Manhole,LocalGauge,High
24.805227,66.891722,54.74,9.55,100.4,41.8,2,"Karachi, Pakistan",Ward F,Copernicus_GLO-30_v2023,Roads,A,GratedInlet,ERA5,Low
-27.53867,152.895221,32.43,6.47,94.0,26.9,5,"Brisbane, Australia",Zone IV,Copernicus_GLO-30_v2023,Residential,C,GratedInlet,ERA5,Low
1.424151,103.837049,12.62,7.45,127.7,90.4,25,"Singapore, Singapore",District 3,Copernicus_GLO-30_v2023,Commercial,B,Manhole,ERA5,Moderate
19.07751,72.94902,12.35,4.56,,101.2,100,"Mumbai, India",Ward G,Copernicus_GLO-30_v2023,Residential,B,CurbInlet,LocalGauge,Moderate
-27.398341,152.964019,71.84,8.0,8.5,25.0,5,"Brisbane, Australia",Borough Delta,Copernicus_GLO-30_v2023,Commercial,A,GratedInlet,ERA5,Low
45.491276,-73.512573,21.09,3.92,,49.9,2,"Montreal, Canada",District 4,SRTM_3arc,Green,C,CurbInlet,ERA5,Low
31.257964,121.445585,11.93,2.36,212.2,45.9,5,"Shanghai, China",District 26,Copernicus_EEA-10_v5,Green,,CurbInlet,LocalGauge,Moderate
10.908047,106.696275,68.79,10.34,18.0,88.7,25,"Ho Chi Minh City, Vietnam",Ward A,Copernicus_EEA-10_v5,Industrial,,GratedInlet,Blended,Moderate
22.606191,88.426115,60.72,6.29,31.6,38.4,2,"Kolkata, India",Ward A,Copernicus_GLO-30_v2023,Residential,C,GratedInlet,LocalGauge,Low
-1.345391,36.911639,84.96,7.09,74.7,53.6,2,"Nairobi, Kenya",Sector 25,Copernicus_GLO-30_v2023,Roads,A,Manhole,ERA5,Low
55.575553,12.58227,38.84,6.37,53.8,16.9,5,"Copenhagen, Denmark",Borough Old Town,Copernicus_EEA-10_v5,Residential,C,GratedInlet,IMD,Low
51.813262,4.530548,17.24,8.62,28.5,23.2,2,"Rotterdam, Netherlands",District 25,SRTM_3arc,Commercial,B,CurbInlet,ERA5,Low
6.655946,3.349189,-3.0,,27.9,59.3,25,"Lagos, Nigeria",District 15,SRTM_3arc,Commercial,B,Manhole,Blended,Very High
17.534133,78.452728,48.82,6.6,95.8,21.8,5,"Hyderabad, India",Sector 27,SRTM_3arc,Industrial,,GratedInlet,IMD,Low
17.260506,78.491001,54.79,4.26,32.1,25.2,2,"Hyderabad, India",Zone X,Copernicus_EEA-10_v5,Residential,B,CurbInlet,ERA5,Low
-27.351046,153.056745,53.06,4.75,51.6,71.3,100,"Brisbane, Australia",Borough East,Copernicus_EEA-10_v5,Residential,B,Manhole,ERA5,Low
34.739115,135.457097,55.96,3.78,54.8,56.1,25,"Osaka, Japan",Ward B,SRTM_1arc,Residential,B,Manhole,IMD,Low
29.868966,-95.257333,,2.79,47.1,24.1,5,"Houston, USA",Zone VIII,Copernicus_GLO-30_v2023,Residential,D,CurbInlet,,Moderate
-34.515843,-58.313986,75.11,,17.8,31.9,10,"Buenos Aires, Argentina",Zone VI,SRTM_3arc,Industrial,D,CurbInlet,ERA5,Low
31.170739,121.54174,,7.47,49.6,42.0,2,"Shanghai, China",Borough South,SRTM_1arc,Residential,B,CurbInlet,LocalGauge,Low
37.815956,-122.488656,86.36,8.2,50.5,29.3,5,"San Francisco, USA",Zone IV,Copernicus_GLO-30_v2023,Roads,,Manhole,Blended,Low
49.258525,-123.04016,3.84,3.6,5.8,21.3,25,"Vancouver, Canada",Borough Harbor,Copernicus_EEA-10_v5,Green,A,OpenChannel,ERA5,High
1.332586,103.980494,12.8,7.53,177.3,37.2,50,"Singapore, Singapore",Sector 20,SRTM_1arc,Roads,D,OpenChannel,ERA5,Low
35.680479,51.264527,85.88,6.07,10.2,21.4,50,"Tehran, Iran",District 16,SRTM_3arc,Green,D,Manhole,Blended,Low
-22.926,-43.286912,,9.44,21.3,61.3,10,"Rio de Janeiro, Brazil",Borough Old Town,SRTM_3arc,Commercial,A,CurbInlet,Blended,Low
38.154795,23.735582,-3.0,7.25,94.9,34.6,5,"Athens, Greece",Borough Central,SRTM_1arc,Roads,C,GratedInlet,,High
14.616066,121.007999,7.38,9.85,104.4,68.2,25,"Manila, Philippines",Borough East,Copernicus_GLO-30_v2023,Roads,D,Manhole,ERA5,High
55.627448,12.49886,1.6,1.37,408.5,43.5,5,"Copenhagen, Denmark",Sector 2,Copernicus_GLO-30_v2023,Green,D,GratedInlet,LocalGauge,High
-34.588974,-58.302313,3.21,3.32,304.4,23.8,2,"Buenos Aires, Argentina",Zone X,SRTM_3arc,Mixed,B,,ERA5,High
29.859559,-95.307096,47.8,2.11,141.7,32.2,50,"Houston, USA",Sector 9,Copernicus_EEA-10_v5,Residential,D,CurbInlet,Blended,Moderate
14.612137,120.992023,12.2,10.64,215.9,97.1,2,"Manila, Philippines",Ward J,SRTM_1arc,Mixed,A,OpenChannel,ERA5,Moderate
39.880627,-75.167382,36.32,4.71,146.5,33.6,100,"Philadelphia, USA",District 6,SRTM_3arc,Residential,D,,ERA5,Low
10.779423,106.610244,41.48,9.46,150.0,69.1,2,"Ho Chi Minh City, Vietnam",District 16,SRTM_1arc,Commercial,B,Manhole,Blended,Low
52.366831,4.811591,2.53,3.6,,22.0,5,"Amsterdam, Netherlands",Sector 9,Copernicus_GLO-30_v2023,Residential,C,CurbInlet,Blended,High
6.894666,79.88156,-3.0,8.02,73.3,48.6,2,"Colombo, Sri Lanka",District 1,SRTM_3arc,Residential,A,GratedInlet,Blended,High
38.130941,23.768172,27.17,3.49,149.9,21.6,2,"Athens, Greece",Sector 4,SRTM_3arc,Residential,C,Manhole,ERA5,Low
14.595448,120.898268,15.85,2.68,312.9,32.9,2,"Manila, Philippines",Borough Riverside,Copernicus_GLO-30_v2023,Institutional,B,OpenChannel,ERA5,Moderate
-36.843867,174.844799,77.37,,122.0,26.5,2,"Auckland, New Zealand",District 15,SRTM_1arc,Industrial,A,Manhole,ERA5,Low
22.619382,88.338351,13.4,,309.4,51.1,10,"Kolkata, India",District 11,SRTM_3arc,Residential,B,OpenChannel,LocalGauge,Low
29.826891,-95.302413,49.99,6.59,229.9,38.5,5,"Houston, USA",District 12,SRTM_3arc,Green,A,GratedInlet,IMD,Low
28.832793,77.225627,23.83,9.26,101.8,31.8,5,"Delhi, India",District 1,SRTM_3arc,Commercial,C,Manhole,IMD,Low
-22.894916,-43.157179,27.68,7.29,,44.5,10,"Rio de Janeiro, Brazil",Sector 10,Copernicus_GLO-30_v2023,Commercial,C,,LocalGauge,Low
-36.986417,174.673069,-3.0,5.73,61.7,22.7,2,"Auckland, New Zealand",Ward C,Copernicus_GLO-30_v2023,Mixed,,GratedInlet,ERA5,Very High
18.552754,73.838376,99.17,4.72,,18.2,2,"Pune, India",Zone I,SRTM_3arc,Commercial,D,CurbInlet,ERA5,Low
52.267951,4.934529,19.43,7.04,36.5,40.8,5,"Amsterdam, Netherlands",Sector 1,Copernicus_EEA-10_v5,Roads,B,,LocalGauge,Low
13.066405,80.271944,-2.27,2.8,10.2,30.0,5,"Chennai, India",Zone VI,SRTM_1arc,Green,D,OpenChannel,ERA5,High
22.991159,113.279219,-0.48,7.29,53.3,79.0,10,"Guangzhou, China",Zone III,Copernicus_EEA-10_v5,Industrial,C,Manhole,ERA5,High
5.51432,-0.273402,2.66,2.66,16.8,55.9,2,"Accra, Ghana",Ward K,Copernicus_GLO-30_v2023,Residential,D,GratedInlet,ERA5,Very High
-27.438641,152.95405,-3.0,6.97,34.2,58.3,10,"Brisbane, Australia",Sector 22,Copernicus_EEA-10_v5,Roads,,CurbInlet,,Very High
3.072135,101.764502,49.74,7.66,,65.6,50,"Kuala Lumpur, Malaysia",District 5,SRTM_1arc,Roads,B,CurbInlet,ERA5,Low
-22.842444,-43.135264,11.05,7.0,63.9,57.3,50,"Rio de Janeiro, Brazil",Zone III,Copernicus_GLO-30_v2023,Roads,A,Manhole,LocalGauge,Low
51.922868,4.464238,11.38,8.94,115.6,24.5,5,"Rotterdam, Netherlands",Borough Hillside,Copernicus_GLO-90_v2022,Industrial,D,GratedInlet,LocalGauge,Low
19.52886,-99.223483,10.74,6.03,125.2,48.9,5,"Mexico City, Mexico",Ward A,SRTM_1arc,Informal,D,OpenChannel,ERA5,Low
52.401169,4.898555,25.58,6.98,18.4,69.8,5,"Amsterdam, Netherlands",Borough Hillside,Copernicus_EEA-10_v5,Commercial,C,CurbInlet,LocalGauge,Low
52.467316,4.937162,4.27,2.59,,19.0,2,"Amsterdam, Netherlands",Sector 2,SRTM_3arc,Residential,C,Manhole,Blended,High
-12.170019,-77.078821,47.66,5.14,11.7,24.0,25,"Lima, Peru",District 25,Copernicus_GLO-90_v2022,Mixed,C,GratedInlet,ERA5,Low
35.756445,139.562503,43.66,8.34,236.6,37.4,10,"Tokyo, Japan",Ward J,SRTM_3arc,Residential,C,,ERA5,Low
-34.648581,-58.368667,77.0,6.36,150.8,19.4,2,"Buenos Aires, Argentina",Sector 8,SRTM_1arc,Residential,C,CurbInlet,Blended,Low
30.038725,-90.080276,17.35,4.81,50.7,16.2,2,"New Orleans, USA",Zone VI,SRTM_1arc,Residential,A,GratedInlet,LocalGauge,Low
